Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Settings Name,Settings Val
826.826826826827,-88.5736908396529,819.8699061595,-14.6640240334,,,,,
830.33033033033,-87.5304900677813,823.6270219184,-13.7324404435,,,,,
833.833833833834,-86.4448755459865,827.368758791,-12.7573470467,,,,,
837.337337337337,-85.3173733193393,831.0951372177,-11.739597815,,,,,
840.840840840841,-84.148529730005,834.8062540984,-10.680040812,,,,,
844.344344344344,-82.9389111525083,838.5022779147,-9.5795153263,,,,,
847.847847847848,-81.6891037192905,842.1834434209,-8.4388494967,,,,,
851.351351351351,-80.399713036694,845.8500460446,-7.2588584928,,,,,
854.854854854855,-79.0713638915093,849.5024362094,-6.0403431321,,,,,
858.358358358358,-77.7046999482288,853.1410134992,-4.7840890185,,,,,
861.861861861862,-76.3003834371527,856.7662209608,-3.4908660415,,,,,
865.365365365365,-74.8590948334991,860.3785393242,-2.1614283435,,,,,
868.868868868869,-73.3815325276728,863.9784814447,-0.7965146092,,,,,
872.372372372372,-71.8684124868538,867.5665869585,0.6031513043,,,,,
875.875875875876,-70.3204679080684,871.1434171025,2.0368594829,,,,,
879.379379379379,-68.738448862911,874.7095498725,3.5039128231,,,,,
882.882882882883,-67.1231219340903,878.2655753972,5.0036256869,,,,,
886.386386386386,-65.4752698439735,881.812091694,6.5353224227,,,,,
889.88988988989,-63.7956910753112,885.3497007307,8.098335769,,,,,
893.393393393393,-62.0851994843243,888.8790048212,9.6920051587,,,,,
896.896896896897,-60.3446239063426,892.4006033646,11.3156749925,,,,,
900.4004004004,-58.5748077541839,895.915089848,12.9686928638,,,,,
903.903903903904,-56.7766086094708,899.423049294,14.6504078087,,,,,
907.407407407407,-54.9508978070806,902.9250558938,16.3601685784,,,,,
910.910910910911,-53.098560012932,906.4216710512,18.0973219576,,,,,
914.414414414414,-51.2204927953114,909.9134415931,19.8612111338,,,,,
917.917917917918,-49.3176061899474,913.4008983305,21.6511741541,,,,,
921.421421421421,-47.3908222590443,916.8845548246,23.4665424811,,,,,
924.924924924925,-45.4410746444877,920.3649063782,25.3066396044,,,,,
928.428428428428,-43.4693081154396,923.8424292468,27.1707797991,,,,,
931.931931931932,-41.4764781105407,927.3175800244,29.0582669557,,,,,
935.435435435435,-39.4635502749441,930.7907951699,30.9683935274,,,,,
938.938938938939,-37.4314999924019,934.2624907756,32.9004396086,,,,,
942.442442442442,-35.3813119126338,937.7330623203,34.8536720821,,,,,
945.945945945946,-33.3139794742058,941.2028846606,36.8273438829,,,,,
949.44944944945,-31.2305044231489,944.6723120611,38.8206933932,,,,,
952.952952952953,-29.1318963275547,948.1416782964,40.8329438829,,,,,
956.456456456457,-27.0191720883782,951.6112968904,42.8633031142,,,,,
959.95995995996,-24.8933554466891,955.0814612782,44.9109629472,,,,,
963.463463463464,-22.7554764876082,958.552445199,46.9750991466,,,,,
966.966966966967,-20.6065711411692,962.0245029007,49.0548711231,,,,,
970.470470470471,-18.4476806803492,965.4978695725,51.1494218912,,,,,
973.973973973974,-16.2798512165094,968.9727616153,53.2578779924,,,,,
977.477477477478,-14.1041331924919,972.4493770751,55.3793495503,,,,,
980.980980980981,-11.9215808736172,975.9278959513,57.5129303504,,,,,
984.484484484485,-9.73325183683021,979.4084805085,59.6576979506,,,,,
987.987987987988,-7.54020645824014,982.8912757074,61.8127139323,,,,,
991.491491491492,-5.34350739930576,986.3764093713,63.9770240654,,,,,
994.994994994995,-3.14421909191202,989.8639926224,66.1496586608,,,,,
998.498498498499,-0.943407222589672,993.3541199944,68.3296328119,,,,,
1002.002002002,1.25786178387407,996.8468697747,70.5159468114,,,,,
1005.50550550551,3.45852128118175,1000.3423040996,72.7075864882,,,,,
1009.00900900901,5.65750491837922,1003.8404691857,74.9035236623,,,,,
1012.51251251251,7.853747156567,1007.3413953796,77.1027165303,,,,,
1016.01601601602,10.0461837852168,1010.8450973007,79.3041102027,,,,,
1019.51951951952,12.2337524378458,1014.3515738154,81.5066371414,,,,,
1023.02302302302,14.4153931067959,1017.8608080756,83.7092177024,,,,,
1026.52652652653,16.5900486568714,1021.3727674563,85.9107606793,,,,,
1030.03003003003,18.7566653375838,1024.887403493,88.110163872,,,,,
1033.53353353353,20.9141932937567,1028.4046517425,90.3063146684,,,,,
1037.03703703704,23.061587074244,1031.9244316136,92.4980906736,,,,,
1040.54054054054,25.1978061385125,1035.4466462099,94.6843603635,,,,,
1044.04404404404,27.3218153608466,1038.9711820589,96.8639837488,,,,,
1047.54754754755,29.4325855319282,1042.4979088708,99.0358130853,,,,,
1051.05105105105,31.5290938575503,1046.0266792755,101.1986936437,,,,,
1054.55455455455,33.6103244542217,1049.5573284596,103.3514644585,,,,,
1058.05805805806,35.6752688414232,1053.089673873,105.4929591757,,,,,
1061.56156156156,37.722926430277,1056.6235148908,107.6220069117,,,,,
1065.06506506507,39.7523050083913,1060.1586324334,109.7374331867,,,,,
1068.56856856857,41.7624212206468,1063.6947886214,111.8380608695,,,,,
1072.07207207207,43.7523010456905,1067.2317264127,113.9227112305,,,,,
1075.57557557558,45.720980267908,1070.7691693178,115.9902050412,,,,,
1079.07907907908,47.6675049446428,1074.3068210067,118.0393637046,,,,,
1082.58258258258,49.5909318684389,1077.8443651097,120.0690105287,,,,,
1086.08608608609,51.4903290240814,1081.3814649238,122.0779719998,,,,,
1089.58958958959,53.3647760402123,1084.9177632314,124.0650791867,,,,,
1093.09309309309,55.2133646353071,1088.4528822562,126.0291692508,,,,,
1096.5965965966,57.0351990577902,1091.9864235399,127.9690869461,,,,,
1100.1001001001,58.8293965200806,1095.5179680982,129.8836863424,,,,,
1103.6036036036,60.5950876263548,1099.0470765577,131.7718325408,,,,,
1107.10710710711,62.3314167938217,1102.5732894932,133.6324035412,,,,,
1110.61061061061,64.0375426673026,1106.0961278708,135.464292168,,,,,
1114.11411411411,65.7126385269188,1109.6150937383,137.2664081409,,,,,
1117.61761761762,67.3558926886866,1113.1296709995,139.0376801852,,,,,
1121.12112112112,68.9665088978262,1116.6393264784,140.7770582594,,,,,
1124.62462462462,70.5437067145953,1120.143511173,142.4835158592,,,,,
1128.12812812813,72.0867218924585,1123.6416617297,144.156052364,,,,,
1131.63163163163,73.5948067484104,1127.1332022837,145.793695525,,,,,
1135.13513513514,75.0672305252725,1130.617546472,147.3955038922,,,,,
1138.63863863864,76.503279745789,1134.0940997588,148.9605693351,,,,,
1142.14214214214,77.9022585583491,1137.5622621643,150.4880195608,,,,,
1145.64564564565,79.2634890741685,1141.0214312229,151.9770206346,,,,,
1149.14914914915,80.586311695767,1144.4710052879,153.4267793867,,,,,
1152.65265265265,81.8700854365829,1147.9103872316,154.8365458563,,,,,
1156.15615615616,83.1141882315694,1151.3389883617,156.2056155146,,,,,
1159.65965965966,84.3180172386223,1154.7562328228,157.53333145,,,,,
1163.16316316316,85.4809891306926,1158.1615621505,158.8190863125,,,,,
1166.66666666667,86.6025403784439,1161.5544402041,160.0623240467,,,,,
1170.17017017017,87.6821275233154,1164.934358387,161.2625413869,,,,,
1173.67367367367,88.7192274408604,1168.3008409996,162.4192890298,,,,,
1177.17717717718,89.7133375942314,1171.653450881,163.5321724778,,,,,
1180.68068068068,90.663976277689,1174.9917950915,164.6008524741,,,,,
1184.18418418418,91.5706828500169,1178.3155307022,165.6250450408,,,,,
1187.68768768769,92.4330179577308,1181.6243706196,166.604521041,,,,,
1191.19119119119,93.2505637479707,1184.9180892334,167.5391052686,,,,,
1194.69469469469,94.0229240709759,1188.1965279692,168.4286750016,,,,,
1198.1981981982,94.749724672043,1191.4596005115,169.2731580534,,,,,
1201.7017017017,95.4306133728749,1194.7072977752,170.0725302731,,,,,
1205.20520520521,96.0652602422321,1197.9396922887,170.8268125255,,,,,
1208.70870870871,96.6533577558041,1201.1569420365,171.53606715,,,,,
1212.21221221221,97.1946209452234,1204.3592936853,172.2003939055,,,,,
1215.71571571572,97.6887875361493,1207.5470850709,172.8199255013,,,,,
1219.21921921922,98.135618075356,1210.7207466237,173.3948227092,,,,,
1222.72272272272,98.5348960467617,1213.8808021179,173.9252690946,,,,,
1226.22622622623,98.8864279763436,1217.0278682706,174.4114655741,,,,,
1229.72972972973,99.1900435258877,1220.1626532334,174.8536246864,,,,,
1233.23323323323,99.4455955755278,1223.2859541441,175.2519648707,,,,,
1236.73673673674,99.6529602950337,1226.3986533032,175.6067046955,,,,,
