Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Settings Name,Settings Val
,,22500.0,3800.0,,,,,
,,22500.0,3900.0,,,,,
,,22500.0,4000.0,,,,,
,,22500.0,4100.0,,,,,
,,22500.0,4200.0,,,,,
,,22500.0,4300.0,,,,,
,,22500.0,4400.0,,,,,
,,22500.0,4500.0,,,,,
,,22500.0,4600.0,,,,,
,,22500.0,4700.0,,,,,
,,22500.0,4800.0,,,,,
,,22500.0,4900.0,,,,,
,,22500.0,5000.0,,,,,
,,22500.0,5100.0,,,,,
,,22500.0,5200.0,,,,,
,,22500.0,5300.0,,,,,
,,22500.0,5400.0,,,,,
,,22500.0,5500.0,,,,,
,,22500.0,5600.0,,,,,
,,22500.0,5700.0,,,,,
,,22500.0,5800.0,,,,,
,,22500.0,5900.0,,,,,
,,22500.0,6000.0,,,,,
,,22500.0,6100.0,,,,,
,,22500.0,6200.0,,,,,
,,22500.0,6300.0,,,,,
,,22500.0,6400.0,,,,,
,,22500.0,6500.0,,,,,
,,22500.0,6600.0,,,,,
,,22500.0,6700.0,,,,,
,,22500.0,6800.0,,,,,
,,22500.0,6900.0,,,,,
,,22500.0,7000.0,,,,,
,,22500.0,7100.0,,,,,
,,22500.0,7200.0,,,,,
,,22500.0,7300.0,,,,,
,,22500.0,7400.0,,,,,
,,22500.0,7500.0,,,,,
,,22500.0,7600.0,,,,,
,,22500.0,7700.0,,,,,
,,22500.0,7800.0,,,,,
,,22500.0,7900.0,,,,,
,,22500.0,8000.0,,,,,
,,22500.0,8100.0,,,,,
,,22500.0,8200.0,,,,,
,,22500.0,8300.0,,,,,
,,22500.0,8400.0,,,,,
,,22500.0,8500.0,,,,,
,,22500.0,8600.0,,,,,
,,22500.0,8700.0,,,,,
,,22500.0,8800.0,,,,,
,,22500.0,8900.0,,,,,
,,22500.0,9000.0,,,,,
,,22500.0,9100.0,,,,,
,,22500.0,9200.0,,,,,
,,22500.0,9300.0,,,,,
,,22500.0,9400.0,,,,,
,,22500.0,9500.0,,,,,
,,22500.0,9600.0,,,,,
,,22500.0,9700.0,,,,,
,,22500.0,9800.0,,,,,
,,22500.0,9900.0,,,,,
,,22500.0,10000.0,,,,,
,,22500.0,10100.0,,,,,
,,22500.0,10200.0,,,,,
,,22500.0,10300.0,,,,,
,,22500.0,10400.0,,,,,
,,22500.0,10500.0,,,,,
,,22500.0,10600.0,,,,,
,,22500.0,10700.0,,,,,
,,22500.0,10800.0,,,,,
,,22500.0,10900.0,,,,,
,,22500.0,11000.0,,,,,
,,22500.0,11100.0,,,,,
,,22500.0,11200.0,,,,,
,,22500.0,11300.0,,,,,
,,22500.0,11400.0,,,,,
,,22500.0,11500.0,,,,,
,,22500.0,11600.0,,,,,
,,22500.0,11700.0,,,,,
,,22500.0,11800.0,,,,,
,,22500.0,11900.0,,,,,
,,22500.0,12000.0,,,,,
,,22500.0,12100.0,,,,,
,,22500.0,12200.0,,,,,
,,22500.0,12300.0,,,,,
,,22500.0,12400.0,,,,,
,,22500.0,12500.0,,,,,
,,22500.0,12600.0,,,,,
,,22500.0,12700.0,,,,,
,,22500.0,12800.0,,,,,
,,22500.0,12900.0,,,,,
,,22500.0,13000.0,,,,,
,,22500.0,13100.0,,,,,
,,22500.0,13200.0,,,,,
,,22500.0,13300.0,,,,,
,,22500.0,13400.0,,,,,
,,22500.0,13500.0,,,,,
,,22500.0,13600.0,,,,,
,,22500.0,13700.0,,,,,
,,22500.0,13800.0,,,,,
,,22500.0,13900.0,,,,,
,,22500.0,14000.0,,,,,
,,22500.0,14100.0,,,,,
,,22500.0,14200.0,,,,,
,,22500.0,14300.0,,,,,
,,22500.0,14400.0,,,,,
,,22500.0,14500.0,,,,,
,,22500.0,14600.0,,,,,
,,22500.0,14700.0,,,,,
,,22500.0,14800.0,,,,,
,,22500.0,14900.0,,,,,
,,22500.0,15000.0,,,,,
,,22400.0,15000.0,,,,,
,,22300.0,15000.0,,,,,
,,22200.0,15000.0,,,,,
,,22100.0,15000.0,,,,,
,,22000.0,15000.0,,,,,
,,21900.0,15000.0,,,,,
,,21800.0,15000.0,,,,,
,,21700.0,15000.0,,,,,
,,21600.0,15000.0,,,,,
,,21500.0,15000.0,,,,,
,,21400.0,15000.0,,,,,
,,21300.0,15000.0,,,,,
,,21200.0,15000.0,,,,,
,,21100.0,15000.0,,,,,
,,21000.0,15000.0,,,,,
,,20900.0,15000.0,,,,,
,,20800.0,15000.0,,,,,
,,20700.0,15000.0,,,,,
,,20600.0,15000.0,,,,,
,,20500.0,15000.0,,,,,
,,20400.0,15000.0,,,,,
,,20300.0,15000.0,,,,,
,,20200.0,15000.0,,,,,
,,20100.0,15000.0,,,,,
,,19999.8488447465,15005.5516001161,,,,,
,,19999.8492410414,15110.9133908276,,,,,
,,19999.8498212237,15210.8066022331,,,,,
,,19999.8506441434,15310.6793576234,,,,,
,,19999.8517444416,15410.5321530149,,,,,
,,19999.8531523345,15510.3655439651,,,,,
,,19999.854893081,15610.1760988688,,,,,
,,19999.854893081,15710.1691422897,,,,,
,,19999.8531523342,15810.3528235829,,,,,
,,19999.8517444407,15910.521768555,,,,,
,,19999.8506441433,16010.6712094167,,,,,
,,19999.8498212233,16110.8005172678,,,,,
,,19999.8492410416,16210.9091439115,,,,,
,,19999.8488650704,16310.9976292038,,,,,
,,19999.8490786316,16410.9652774619,,,,,
,,19999.8488650704,16510.9983356603,,,,,
,,19999.8492410414,16610.9133977514,,,,,
,,19999.8498212237,16710.8066027236,,,,,
,,19999.8506441434,16810.6793576333,,,,,
,,19999.8517444416,16910.5321529688,,,,,
,,19999.8531523345,17010.3655435382,,,,,
,,19999.8548931522,17110.180184082,,,,,
,,19999.8569869454,17209.976787766,,,,,
,,19999.8594481819,17309.7561489258,,,,,
,,19999.8622855297,17409.5191157202,,,,,
,,19999.8655017292,17509.2666121507,,,,,
,,19999.8690935599,17608.9996298151,,,,,
,,19999.873051899,17708.7192063033,,,,,
,,19999.8773618719,17808.4264270059,,,,,
,,19999.882003094,17908.1224689661,,,,,
,,19999.88694999,18007.8084762535,,,,,
,,19999.8921722076,18107.4857292764,,,,,
,,19999.8976350857,18207.1554586848,,,,,
,,19999.903300209,18306.8190011921,,,,,
,,19999.9091259983,18406.4776276739,,,,,
,,19999.9150683735,18506.1327356935,,,,,
,,19999.9210814358,18605.7857288972,,,,,
,,19999.9271181735,18705.4378528764,,,,,
,,19999.9331312164,18805.0905157529,,,,,
,,19999.939073566,18904.7451844912,,,,,
,,19999.9448993184,19004.4031693059,,,,,
,,19999.9505643916,19104.0658158573,,,,,
,,19999.9560272136,19203.7344898732,,,,,
,,19999.9612493668,19303.4104851199,,,,,
,,19999.9661961956,19403.0951078707,,,,,
,,19999.970837347,19502.7896033287,,,,,
,,19999.9751472505,19602.4951871761,,,,,
,,19999.9791055219,19702.2130294179,,,,,
,,19999.9826972898,19801.9442604313,,,,,
,,19999.9859134322,19901.6899441004,,,,,
,,19999.9887507295,20001.4510953305,,,,,
,,19999.991211923,20101.228663744,,,,,
,,19999.9933056802,20201.0235357153,,,,,
,,19999.9950464696,20300.836525707,,,,,
,,19999.9964543417,20400.6683817138,,,,,
,,19999.9975546246,20500.5197675531,,,,,
,,19999.9983775348,20600.3912723323,,,,,
,,19999.9989577102,20700.2834104189,,,,,
,,19999.9993336743,20800.1966029435,,,,,
,,19999.9995472344,20900.1312025128,,,,,
,,19999.9996428303,21000.0874519917,,,,,
,,19999.9996668371,21100.0655367537,,,,,
,,19999.9996668371,21200.0655367537,,,,,
,,19999.9996668371,21300.0655367537,,,,,
,,19999.9996668371,21400.0655367537,,,,,
,,19999.9996668371,21500.0655367537,,,,,
,,19999.9996668371,21600.0655367537,,,,,
,,19999.9996668371,21700.0655367537,,,,,
,,19999.9996668371,21800.0655367537,,,,,
,,19999.9996668371,21900.0655367537,,,,,
,,19999.9996668371,22000.0655367537,,,,,
,,19999.9996668371,22100.0655367537,,,,,
,,19999.9996668371,22200.0655367537,,,,,
,,19999.9996668371,22300.0655367537,,,,,
,,19999.9996668371,22400.0655367537,,,,,
,,19999.9996668371,22500.0655367537,,,,,
,,19999.9996668371,22600.0655367537,,,,,
,,19999.9996668371,22700.0655367537,,,,,
,,19999.9996668371,22800.0655367537,,,,,
,,19999.9996668371,22900.0655367537,,,,,
,,19999.9996668371,23000.0655367537,,,,,
,,19999.9996668371,23100.0655367537,,,,,
,,19999.9996668371,23200.0655367537,,,,,
,,19999.9996668371,23300.0655367537,,,,,
,,19999.9996668371,23400.0655367537,,,,,
,,19999.9996668371,23500.0655367537,,,,,
,,19999.9996668371,23600.0655367537,,,,,
,,19999.9996668371,23700.0655367537,,,,,
,,19999.9996668371,23800.0655367537,,,,,
,,19999.9996668371,23900.0655367537,,,,,
,,19999.9996668371,24000.0655367537,,,,,
,,19999.9996668371,24100.0655367537,,,,,
,,19999.9996668371,24200.0655367537,,,,,
,,19999.9996668371,24300.0655367537,,,,,
,,19999.9996668371,24400.0655367537,,,,,
,,19999.9996668371,24500.0655367537,,,,,
,,19999.9996668371,24600.0655367537,,,,,
,,19999.9996668371,24700.0655367537,,,,,
,,19999.9996668371,24800.0655367537,,,,,
,,19999.9996668371,24900.0655367537,,,,,
,,19999.9996668371,25000.0655367537,,,,,
,,19999.9996668371,25100.0655367537,,,,,
,,19999.9996668371,25200.0655367537,,,,,
,,19999.9996428303,25300.08744439,,,,,
,,19999.9995472344,25400.1311447085,,,,,
,,19999.9993336743,25500.1964515913,,,,,
,,19999.9989577102,25600.2830658058,,,,,
,,19999.9983775347,25700.3906311878,,,,,
,,19999.9975546246,25800.5186949965,,,,,
,,19999.9964543417,25900.6667331529,,,,,
,,19999.9950464695,26000.8341501817,,,,,
,,19999.9933056802,26101.0202589617,,,,,
,,19999.9912119227,26201.224319139,,,,,
,,19999.9887507292,26301.4455137828,,,,,
,,19999.9859134316,26401.6829669731,,,,,
,,19999.9826972893,26501.9357338101,,,,,
,,19999.9791055213,26602.2028251398,,,,,
,,19999.9751472494,26702.4831836237,,,,,
,,19999.970837345,26802.7757231283,,,,,
,,19999.9661961936,26903.0792791969,,,,,
,,19999.9612493641,27003.3926897516,,,,,
,,19999.9560272102,27103.7147213897,,,,,
,,19999.9505643878,27204.0441281778,,,,,
,,19999.9448993141,27304.3796136959,,,,,
,,19999.9390735612,27404.7199008049,,,,,
,,19999.9331312119,27505.0636506206,,,,,
,,19999.9271181699,27605.4094645072,,,,,
,,19999.9210814288,27705.7561562691,,,,,
,,19999.9150683677,27806.1022955307,,,,,
,,19999.9091259933,27906.4464805678,,,,,
,,19999.9033002022,28006.7874339929,,,,,
,,19999.8976350804,28107.1237903405,,,,,
,,19999.8921722018,28207.4542490171,,,,,
,,19999.8869499853,28307.7775153147,,,,,
,,19999.8820030889,28408.0923064337,,,,,
,,19999.8773618685,28508.3973872593,,,,,
,,19999.8730518958,28608.6915547318,,,,,
,,19999.8690935572,28708.9736356451,,,,,
,,19999.8655017274,28809.2424863028,,,,,
,,19999.8622855283,28909.4970650104,,,,,
,,19999.8594481806,29009.736316093,,,,,
,,19999.8569869442,29109.9592921765,,,,,
,,19999.8548931515,29210.1650702054,,,,,
,,19999.8531523341,29310.3528241845,,,,,
,,19999.8517444407,29410.5217687038,,,,,
,,19999.8506441433,29510.6712093082,,,,,
,,19999.8498212233,29610.8005186179,,,,,
,,19999.8492410415,29710.9091532276,,,,,
,,19999.8488650697,29811.0634518371,,,,,
,,19999.8492200558,29913.5733656202,,,,,
,,20000.8963620562,30021.449848664,,,,,
,,20002.9714792299,30125.3740147,,,,,
,,20004.987825715,30226.3548796823,,,,,
,,20007.0768516,30330.975609367,,,,,
,,20010.4458288713,30499.6977214477,,,,,
,,20100.0,30499.6977214477,,,,,
,,20200.0,30499.6977214477,,,,,
,,20300.0,30499.6977214477,,,,,
,,20400.0,30499.6977214477,,,,,
,,20500.0,30499.6977214477,,,,,
,,20600.0,30499.6977214477,,,,,
,,20700.0,30499.6977214477,,,,,
,,20800.0,30499.6977214477,,,,,
,,20900.0,30499.6977214477,,,,,
,,21000.0,30499.6977214477,,,,,
,,21100.0,30499.6977214477,,,,,
,,21200.0,30499.6977214477,,,,,
,,21300.0,30499.6977214477,,,,,
,,21400.0,30499.6977214477,,,,,
,,21500.0,30499.6977214477,,,,,
,,21600.0,30499.6977214477,,,,,
,,21700.0,30499.6977214477,,,,,
,,21800.0,30499.6977214477,,,,,
,,21900.0,30499.6977214477,,,,,
,,22000.0,30499.6977214477,,,,,
,,22100.0,30499.6977214477,,,,,
,,22200.0,30499.6977214477,,,,,
,,22300.0,30499.6977214477,,,,,
,,22400.0,30499.6977214477,,,,,
,,22500.0,30499.6977214477,,,,,
,,22600.0,30499.6977214477,,,,,
,,22700.0,30499.6977214477,,,,,
,,22800.0,30499.6977214477,,,,,
,,22900.0,30499.6977214477,,,,,
,,23000.0,30499.6977214477,,,,,
,,23100.0,30499.6977214477,,,,,
,,23200.0,30499.6977214477,,,,,
,,23300.0,30499.6977214477,,,,,
,,23400.0,30499.6977214477,,,,,
,,23500.0,30499.6977214477,,,,,
,,23600.0,30499.6977214477,,,,,
,,23700.0,30499.6977214477,,,,,
,,23800.0,30499.6977214477,,,,,
,,23900.0,30499.6977214477,,,,,
,,24000.0,30499.6977214477,,,,,
,,24100.0,30499.6977214477,,,,,
,,24200.0,30499.6977214477,,,,,
,,24300.0,30499.6977214477,,,,,
,,24400.0,30499.6977214477,,,,,
,,24500.0,30499.6977214477,,,,,
,,24600.0,30499.6977214477,,,,,
,,24700.0,30499.6977214477,,,,,
,,24800.0,30499.6977214477,,,,,
,,24900.0,30499.6977214477,,,,,
,,25000.0,30499.6977214477,,,,,
,,25100.0,30499.6977214477,,,,,
,,25200.0,30499.6977214477,,,,,
,,25300.0,30499.6977214477,,,,,
,,25400.0,30499.6977214477,,,,,
,,25500.0,30499.6977214477,,,,,
,,25600.0,30499.6977214477,,,,,
,,25700.0,30499.6977214477,,,,,
,,25800.0,30499.6977214477,,,,,
,,25900.0,30499.6977214477,,,,,
,,26000.0,30499.6977214477,,,,,
,,26100.0,30499.6977214477,,,,,
,,26200.0,30499.6977214477,,,,,
,,26300.0,30499.6977214477,,,,,
,,26400.0,30499.6977214477,,,,,
,,26500.0,30499.6977214477,,,,,
,,26600.0,30499.6977214477,,,,,
,,26700.0,30499.6977214477,,,,,
,,26800.0,30499.6977214477,,,,,
,,26900.0,30499.6977214477,,,,,
,,27000.0,30499.6977214477,,,,,
,,27100.0,30499.6977214477,,,,,
,,27200.0,30499.6977214477,,,,,
,,27300.0,30499.6977214477,,,,,
,,27400.0,30499.6977214477,,,,,
,,27500.0,30499.6977214477,,,,,
,,27600.0,30499.6977214477,,,,,
,,27700.0,30499.6977214477,,,,,
,,27800.0,30499.6977214477,,,,,
,,27900.0,30499.6977214477,,,,,
,,28000.0,30499.6977214477,,,,,
,,28100.0,30499.6977214477,,,,,
,,28200.0,30499.6977214477,,,,,
,,28300.0,30499.6977214477,,,,,
,,28400.0,30499.6977214477,,,,,
,,28500.0,30499.6977214477,,,,,
,,28600.0,30499.6977214477,,,,,
,,28700.0,30499.6977214477,,,,,
,,28800.0,30499.6977214477,,,,,
,,28900.0,30499.6977214477,,,,,
,,29000.0,30499.6977214477,,,,,
,,29100.0,30499.6977214477,,,,,
,,29200.0,30499.6977214477,,,,,
,,29300.0,30499.6977214477,,,,,
,,29400.0,30499.6977214477,,,,,
,,29500.0,30499.6977214477,,,,,
,,29600.0,30499.6977214477,,,,,
,,29700.0,30499.6977214477,,,,,
,,29770.7111624061,30499.6977214477,,,,,
,,29779.5974524312,30478.5891307644,,,,,
,,29851.9586941572,30388.9355782728,,,,,
,,29919.8967570866,30251.9610646277,,,,,
,,29957.8710328581,30143.9141893545,,,,,
,,30000.0,30000.0,,,,,
